id,rank_of_pos_uni,rank_of_neg_uni,rank_of_pos_gigapath,rank_of_neg_gigapath,rank_of_pos_diff,rank_of_neg_diff
660244-1,-1.0,0.9930434782608696,-1.0,0.9965217391304347,0.0,0.003478260869565153
660060-3,-1.0,0.9930434782608696,-1.0,0.9965217391304347,0.0,0.003478260869565153
660539-2,-1.0,0.9373913043478261,-1.0,0.9356521739130435,0.0,0.0017391304347826875
660379-5,-1.0,0.9443478260869566,-1.0,0.9426086956521739,0.0,0.0017391304347826875
660616-01,-1.0,0.9739130434782609,-1.0,0.9721739130434782,0.0,0.0017391304347826875
660186-2,-1.0,0.9739130434782609,-1.0,0.9721739130434782,0.0,0.0017391304347826875
660342-4,-1.0,0.9791304347826087,-1.0,0.9773913043478261,0.0,0.0017391304347826875
660167-1,-1.0,0.991304347826087,-1.0,0.9895652173913043,0.0,0.0017391304347826875
660043,-1.0,0.991304347826087,-1.0,0.9895652173913043,0.0,0.0017391304347826875
660491-1,-1.0,0.9965217391304347,-1.0,0.9982608695652174,0.0,0.0017391304347826875
660164-1,-1.0,0.9965217391304347,-1.0,0.9982608695652174,0.0,0.0017391304347826875
660132-2,-1.0,0.9965217391304347,-1.0,0.9982608695652174,0.0,0.0017391304347826875
660512-2,-1.0,0.9965217391304347,-1.0,0.9982608695652174,0.0,0.0017391304347826875
660132-5,-1.0,0.9965217391304347,-1.0,0.9982608695652174,0.0,0.0017391304347826875
660342-2,-1.0,0.9965217391304347,-1.0,0.9982608695652174,0.0,0.0017391304347826875
660089-1,-1.0,0.9965217391304347,-1.0,0.9982608695652174,0.0,0.0017391304347826875
660585-02,-1.0,0.9965217391304347,-1.0,0.9982608695652174,0.0,0.0017391304347826875
660096-2,-1.0,0.9965217391304347,-1.0,0.9982608695652174,0.0,0.0017391304347826875
660567-01,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660209-2,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660311-1,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660032-3,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660227-2,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660390-6,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660172-1,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660118-2,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660464-2,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660096-1,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660546-6,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660166-6,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660029,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660611-02,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660134-2,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660251-1,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660078-1,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660398-5,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660243-3,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660032-6,-1.0,0.9982608695652174,-1.0,0.9965217391304347,0.0,0.0017391304347826875
660449-3,-1.0,0.9321739130434783,-1.0,0.9339130434782609,0.0,0.0017391304347825765
660072-5,-1.0,0.9339130434782609,-1.0,0.9356521739130435,0.0,0.0017391304347825765
660468-4,-1.0,0.9686956521739131,-1.0,0.9704347826086956,0.0,0.0017391304347825765
660562-01,-1.0,0.9721739130434782,-1.0,0.9704347826086956,0.0,0.0017391304347825765
660217-1,-1.0,0.9843478260869565,-1.0,0.9826086956521739,0.0,0.0017391304347825765
660084-6,-1.0,0.9860869565217392,-1.0,0.9878260869565217,0.0,0.0017391304347825765
660091-3,-1.0,0.9878260869565217,-1.0,0.9895652173913043,0.0,0.0017391304347825765
660072-1,-1.0,0.9895652173913043,-1.0,0.9878260869565217,0.0,0.0017391304347825765
660394-5,-1.0,0.9930434782608696,-1.0,0.9947826086956522,0.0,0.0017391304347825765
660055-1,-1.0,0.9947826086956522,-1.0,0.9965217391304347,0.0,0.0017391304347825765
660114-1,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660533-1,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660466-4,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660196-6,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660517-2,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660554-01,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660089-2,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660474-4,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660147-2,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660614-02,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660151-1,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660442-3,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660063-1,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660162-1,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660235-1,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660309-1,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660047-3,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660145-2,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660466-3,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660303-1,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660524-6,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660165-2,-1.0,0.9982608695652174,-1.0,1.0,0.0,0.0017391304347825765
660237-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660060-4,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660046,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660244-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660313-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660336-3,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660303-3,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660189-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660445-3,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660084-5,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660375-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660227-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660583-01,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660038-4,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660375-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660036-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660034-5,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660102-6,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660573-05,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660183-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660036-6,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660117-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660544-6,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660067-4,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660030-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660044-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660038-3,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660243-4,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660166-3,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660208-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660190-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660314-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660049,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660549-02,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660517-6,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660310-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660354-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660101-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660030-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660166-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660030-3,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660203-4,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660481-6,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660174-6,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660398-6,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660331-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660535-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660135-4,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660559-02,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660559-01,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660314-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660563-01,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660312-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660255-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660056-5,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660238-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660332-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660035,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660586-02,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660533-5,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660305-3,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660048-5,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660477-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660550-01,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660498-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660104-4,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660232-6,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660144-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660406-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660544-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660548-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660358-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660232-5,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660195-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660106-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660543-5,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660133-1-001,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660535-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660104-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660236-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660192-1,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660543-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660158-2d,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660550-02,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660203-5,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660192-4,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660308-6,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660061-4,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660548-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660490-4,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660336-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660109-3,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660099-3,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660370-4,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660160-3,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660323-5,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660086-2,-1.0,1.0,-1.0,0.9982608695652174,0.0,0.0017391304347825765
660545-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660613-02,1.0,-1.0,1.0,-1.0,0.0,0.0
660392-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660613-01,1.0,-1.0,1.0,-1.0,0.0,0.0
660080-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660605-02,1.0,-1.0,1.0,-1.0,0.0,0.0
660193-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660434-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660080-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660392-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660499-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660321-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660434-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660568-01,1.0,-1.0,1.0,-1.0,0.0,0.0
660193-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660159-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660321-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660403-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660392-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660042-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660120-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660112-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660422-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660436-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660397-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660042-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660436-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660397-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660523-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660320-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660392-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660487-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660112-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660080-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660154-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660596-01,1.0,-1.0,1.0,-1.0,0.0,0.0
660605-04,1.0,-1.0,1.0,-1.0,0.0,0.0
660321-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660507-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660320-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660136-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660397-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660315-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660441-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660321-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660436-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660040-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660551-02,1.0,-1.0,1.0,-1.0,0.0,0.0
660321-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660120-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660545-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660093-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660233-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660592-02,1.0,-1.0,1.0,-1.0,0.0,0.0
660080-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660233-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660525-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660333-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660523-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660231-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660605-01,1.0,-1.0,1.0,-1.0,0.0,0.0
660397-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660315-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660509-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660596-05,1.0,-1.0,1.0,-1.0,0.0,0.0
660469-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660605-05,1.0,-1.0,1.0,-1.0,0.0,0.0
660154-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660136-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660093-6b,1.0,-1.0,1.0,-1.0,0.0,0.0
660515-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660436-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660515-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660071-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660404-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660433-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660594-03,1.0,-1.0,1.0,-1.0,0.0,0.0
660525-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660592-01,1.0,-1.0,1.0,-1.0,0.0,0.0
660469-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660070-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660369-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660440-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660469-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660523-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660040-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660436-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660506-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660551-01,1.0,-1.0,1.0,-1.0,0.0,0.0
660403-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660506-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660369-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660231-7,1.0,-1.0,1.0,-1.0,0.0,0.0
660231-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660497-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660396-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660171-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660136-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660519-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660194-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660596-03,1.0,-1.0,1.0,-1.0,0.0,0.0
660545-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660381-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660333-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660159-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660507-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660068-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660193-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660431-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660605-06,1.0,-1.0,1.0,-1.0,0.0,0.0
660599-01,1.0,-1.0,1.0,-1.0,0.0,0.0
660126-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660507-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660538-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660070-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660093-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660499-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660159-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660396-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660404-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660093-6a,1.0,-1.0,1.0,-1.0,0.0,0.0
660369-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660499-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660551-04,1.0,-1.0,1.0,-1.0,0.0,0.0
660171-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660469-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660040-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660228-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660421-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660194-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660126-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660070-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660228-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660525-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660596-02,1.0,-1.0,1.0,-1.0,0.0,0.0
660233-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660471-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660525-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660515-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660497-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660364-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660193-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660194-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660487-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660427-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660070-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660399-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660568-02,1.0,-1.0,1.0,-1.0,0.0,0.0
660098-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660071-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660507-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660042-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660071-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660230-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660471-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660193-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660499-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660471-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660194-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660136-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660598-02,1.0,-1.0,1.0,-1.0,0.0,0.0
660596-06,1.0,-1.0,1.0,-1.0,0.0,0.0
660399-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660392-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660093-6c,1.0,-1.0,1.0,-1.0,0.0,0.0
660068-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660436-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660433-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660551-03,1.0,-1.0,1.0,-1.0,0.0,0.0
660408-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660098-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660378-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660171-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660433-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660510-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660538-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660188-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660497-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660417-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660440-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660519-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660364-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660179-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660508-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660136-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660066-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660605-03,1.0,-1.0,1.0,-1.0,0.0,0.0
660220-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660228-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660422-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660179-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660507-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660421-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660538-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660422-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660433-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660188-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660159-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660136-3,1.0,-1.0,1.0,-1.0,0.0,0.0
660068-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660085-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660194-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660437-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660040-1,1.0,-1.0,1.0,-1.0,0.0,0.0
660392-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660523-2,1.0,-1.0,1.0,-1.0,0.0,0.0
660584-01,1.0,-1.0,1.0,-1.0,0.0,0.0
660085-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660431-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660234-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660508-5,1.0,-1.0,1.0,-1.0,0.0,0.0
660538-6,1.0,-1.0,1.0,-1.0,0.0,0.0
660159-4,1.0,-1.0,1.0,-1.0,0.0,0.0
660619-02,1.0,-1.0,1.0,-1.0,0.0,0.0
660538-5,1.0,-1.0,1.0,-1.0,0.0,0.0
